duration,surprisal
6505.458333333332,0.15021622307756283
7252.0,0.27348247021543537
8254.333333333332,0.21392972589068704
15676.770833333334,0.16290719139564278
11816.479166666666,0.24609828703472228
8339.583333333332,0.2389296423615683
11667.166666666666,0.18372289898472913
6079.0,0.25616526527605965
11988.125,0.28736036794942554
12392.291666666668,0.25890516634817906
